mac_cliente,mac_ap,banda,antena,rssi,date,time
0.33.69.134.254.161,40.111.127.201.217.48,0,1,-91,2018-08-01,11:05
0.33.69.134.254.161,40.111.127.201.217.160,0,0,-84,2018-08-01,11:05
0.33.69.134.254.161,40.111.127.201.217.160,0,1,-89,2018-08-01,11:05
0.33.69.134.254.161,44.208.45.132.34.96,0,0,-78,2018-08-01,11:05
0.33.69.134.254.161,44.208.45.132.34.96,0,1,-77,2018-08-01,11:05
0.52.218.8.91.95,40.111.127.201.215.48,0,0,-97,2018-08-01,11:05
0.52.218.8.91.95,40.111.127.201.215.48,0,1,-98,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.34.128,0,0,-93,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.34.128,0,1,-92,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.35.144,0,0,-57,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.35.144,0,1,-55,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.53.144,0,0,-41,2018-08-01,11:05
0.52.218.8.91.95,44.208.45.132.53.144,0,1,-45,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.12.20.112,0,0,-75,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.12.20.112,0,1,-81,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.12.20.176,0,0,-85,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.12.20.176,0,1,-85,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.212.128,0,0,-89,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.212.128,0,1,-93,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.215.48,0,0,-94,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.215.48,0,1,-88,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.217.48,0,0,-75,2018-08-01,11:05
0.135.1.139.255.18,40.111.127.201.217.48,0,1,-80,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.34.128,0,0,-90,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.34.128,0,1,-91,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.63.144,0,0,-61,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.63.144,0,1,-69,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.63.208,0,0,-68,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.132.63.208,0,1,-77,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.141.242.192,0,0,-85,2018-08-01,11:05
0.135.1.139.255.18,44.208.45.141.242.192,0,1,-86,2018-08-01,11:05
0.135.1.139.255.18,160.224.175.216.51.128,0,0,-95,2018-08-01,11:05
0.135.1.139.255.18,160.224.175.216.51.128,0,1,-93,2018-08-01,11:05
0.135.1.165.6.141,40.111.127.12.20.176,0,0,-51,2018-08-01,11:05
0.135.1.165.6.141,40.111.127.12.20.176,0,1,-49,2018-08-01,11:05
0.135.1.165.6.141,40.111.127.198.159.192,0,0,-79,2018-08-01,11:05
0.135.1.165.6.141,40.111.127.198.159.192,0,1,-79,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.132.34.128,0,0,-74,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.132.34.128,0,1,-68,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.132.63.32,0,0,-93,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.132.63.32,0,1,-98,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.141.242.192,0,0,-85,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.141.242.192,0,1,-81,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.141.255.96,0,0,-90,2018-08-01,11:05
0.135.1.165.6.141,44.208.45.141.255.96,0,1,-89,2018-08-01,11:05
0.135.1.165.6.141,160.224.175.216.51.128,0,0,-98,2018-08-01,11:05
0.135.1.165.6.141,160.224.175.216.51.128,0,1,-97,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.12.20.176,0,0,-59,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.12.20.176,0,1,-63,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.12.20.176,1,0,-77,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.12.20.176,1,1,-72,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.198.159.192,1,0,-76,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.198.159.192,1,1,-78,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.201.212.128,0,0,-79,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.201.212.128,0,1,-73,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.223.85.240,0,0,-94,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.223.85.240,0,1,-93,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.223.85.240,1,0,-88,2018-08-01,11:05
0.205.254.211.145.214,40.111.127.223.85.240,1,1,-91,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.34.128,0,0,-80,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.34.128,0,1,-84,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.34.128,1,0,-86,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.34.128,1,1,-86,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.63.32,0,0,-95,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.63.32,0,1,-95,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.63.144,0,0,-87,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.132.63.144,0,1,-86,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.242.192,0,0,-80,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.242.192,0,1,-77,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.242.192,1,0,-92,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.242.192,1,1,-90,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.255.96,0,0,-90,2018-08-01,11:05
0.205.254.211.145.214,44.208.45.141.255.96,0,1,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.19.80,0,0,-89,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.19.80,0,1,-88,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.112,0,0,-84,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.112,0,1,-85,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.176,0,0,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.176,0,1,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.240,0,0,-95,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.12.20.240,0,1,-96,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.198.159.192,0,0,-84,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.198.159.192,0,1,-90,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.212.128,0,0,-93,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.212.128,0,1,-90,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.213.128,0,0,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.213.128,0,1,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.215.48,0,0,-80,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.215.48,0,1,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.16,0,0,-67,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.16,0,1,-53,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.48,0,0,-88,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.48,0,1,-90,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.160,0,0,-94,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.201.217.160,0,1,-95,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.223.85.240,0,0,-92,2018-08-01,11:05
0.227.178.233.19.65,40.111.127.223.85.240,0,1,-93,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.127.104.176,0,0,-95,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.127.104.176,0,1,-98,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.34.96,0,0,-82,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.34.96,0,1,-83,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.34.128,0,0,-91,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.34.128,0,1,-92,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.35.144,0,0,-82,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.35.144,0,1,-82,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.53.144,0,0,-91,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.53.144,0,1,-86,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.32,0,0,-95,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.32,0,1,-93,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.144,0,0,-68,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.144,0,1,-56,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.208,0,0,-81,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.132.63.208,0,1,-81,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.141.242.192,0,0,-87,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.141.242.192,0,1,-88,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.141.255.96,0,0,-97,2018-08-01,11:05
0.227.178.233.19.65,44.208.45.141.255.96,0,1,-94,2018-08-01,11:05
0.227.178.233.19.65,160.224.175.216.51.128,0,0,-95,2018-08-01,11:05
0.227.178.233.19.65,160.224.175.216.51.128,0,1,-91,2018-08-01,11:05
0.236.10.83.209.220,40.111.127.12.20.240,0,0,-79,2018-08-01,11:05
0.236.10.83.209.220,40.111.127.12.20.240,0,1,-80,2018-08-01,11:05
0.236.10.83.209.220,40.111.127.201.215.48,0,0,-69,2018-08-01,11:05
0.236.10.83.209.220,40.111.127.201.215.48,0,1,-70,2018-08-01,11:05
0.236.10.83.209.220,44.208.45.127.104.176,0,0,-47,2018-08-01,11:05
0.236.10.83.209.220,44.208.45.127.104.176,0,1,-45,2018-08-01,11:05
0.236.10.121.255.116,40.111.127.201.212.128,0,0,-52,2018-08-01,11:05
0.236.10.121.255.116,40.111.127.201.212.128,0,1,-51,2018-08-01,11:05
0.236.10.121.255.116,40.111.127.201.213.128,0,0,-92,2018-08-01,11:05
0.236.10.121.255.116,40.111.127.201.213.128,0,1,-97,2018-08-01,11:05
8.33.239.169.239.202,40.111.127.198.159.192,0,0,-78,2018-08-01,11:05
8.33.239.169.239.202,40.111.127.198.159.192,0,1,-77,2018-08-01,11:05
8.33.239.169.239.202,40.111.127.201.212.128,0,0,-84,2018-08-01,11:05
8.33.239.169.239.202,40.111.127.201.212.128,0,1,-74,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.34.128,0,0,-88,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.34.128,0,1,-87,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.63.144,0,0,-85,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.63.144,0,1,-87,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.63.208,0,0,-68,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.132.63.208,0,1,-60,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.141.242.192,0,0,-65,2018-08-01,11:05
8.33.239.169.239.202,44.208.45.141.242.192,0,1,-61,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.12.19.80,0,0,-93,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.12.19.80,0,1,-92,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.12.20.176,0,0,-69,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.12.20.176,0,1,-75,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.201.212.128,0,0,-68,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.201.212.128,0,1,-71,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.201.213.128,0,0,-81,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.201.213.128,0,1,-84,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.223.82.112,0,0,-84,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.223.82.112,0,1,-90,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.223.85.240,0,0,-91,2018-08-01,11:05
8.120.8.138.253.134,40.111.127.223.85.240,0,1,-89,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.132.34.128,0,0,-77,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.132.34.128,0,1,-78,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.141.242.192,0,0,-73,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.141.242.192,0,1,-78,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.141.255.96,0,0,-85,2018-08-01,11:05
8.120.8.138.253.134,44.208.45.141.255.96,0,1,-91,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.19.80,0,0,-89,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.19.80,0,1,-91,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.20.112,0,0,-97,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.20.112,0,1,-99,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.20.176,0,0,-82,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.12.20.176,0,1,-76,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.198.159.192,0,0,-70,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.198.159.192,0,1,-68,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.215.48,0,0,-99,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.215.48,0,1,-96,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.216.80,0,0,-93,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.216.80,0,1,-93,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.16,0,0,-79,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.16,0,1,-81,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.48,0,0,-96,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.48,0,1,-93,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.160,0,0,-91,2018-08-01,11:05
8.120.8.169.177.238,40.111.127.201.217.160,0,1,-89,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.127.104.176,0,0,-95,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.127.104.176,0,1,-99,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.34.96,0,0,-89,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.34.96,0,1,-89,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.34.128,0,0,-67,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.34.128,0,1,-64,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.53.144,0,0,-95,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.53.144,0,1,-94,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.32,0,0,-92,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.32,0,1,-94,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.144,0,0,-85,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.144,0,1,-84,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.208,0,0,-90,2018-08-01,11:05
8.120.8.169.177.238,44.208.45.132.63.208,0,1,-89,2018-08-01,11:05
8.120.8.169.177.238,160.224.175.216.51.128,0,0,-88,2018-08-01,11:05
8.120.8.169.177.238,160.224.175.216.51.128,0,1,-87,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.12.20.176,0,0,-96,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.12.20.176,0,1,-95,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.212.128,0,0,-91,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.212.128,0,1,-94,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.213.128,0,0,-72,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.213.128,0,1,-74,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.215.48,0,0,-70,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.215.48,0,1,-76,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.16,0,0,-67,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.16,0,1,-63,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.48,0,0,-96,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.48,0,1,-94,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.160,0,0,-95,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.201.217.160,0,1,-96,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.223.85.240,0,0,-95,2018-08-01,11:05
8.129.188.89.221.228,40.111.127.223.85.240,0,1,-95,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.127.104.176,0,0,-95,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.127.104.176,0,1,-95,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.132.53.144,0,0,-85,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.132.53.144,0,1,-85,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.132.63.144,0,0,-85,2018-08-01,11:05
8.129.188.89.221.228,44.208.45.132.63.144,0,1,-84,2018-08-01,11:05
8.129.188.89.221.228,160.224.175.216.51.128,0,0,-96,2018-08-01,11:05
8.129.188.89.221.228,160.224.175.216.51.128,0,1,-93,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.12.19.80,0,0,-76,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.12.19.80,0,1,-72,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.12.20.240,0,0,-66,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.12.20.240,0,1,-71,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.213.128,0,0,-86,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.213.128,0,1,-86,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.215.48,0,0,-97,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.215.48,0,1,-94,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.216.80,0,0,-95,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.201.216.80,0,1,-95,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.82.112,0,0,-75,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.82.112,0,1,-69,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.82.112,1,0,-85,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.82.112,1,1,-90,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.85.240,0,0,-94,2018-08-01,11:05
8.236.169.186.180.116,40.111.127.223.85.240,0,1,-92,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.132.34.96,0,0,-91,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.132.34.96,0,1,-89,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.132.34.128,0,0,-82,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.132.34.128,0,1,-86,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.242.192,0,0,-91,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.242.192,0,1,-89,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.255.96,0,0,-65,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.255.96,0,1,-59,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.255.96,1,0,-65,2018-08-01,11:05
8.236.169.186.180.116,44.208.45.141.255.96,1,1,-67,2018-08-01,11:05
8.236.169.186.180.116,160.224.175.216.51.128,0,0,-93,2018-08-01,11:05
8.236.169.186.180.116,160.224.175.216.51.128,0,1,-96,2018-08-01,11:05
16.65.127.135.77.112,40.111.127.201.215.48,0,0,-94,2018-08-01,11:05
16.65.127.135.77.112,40.111.127.201.215.48,0,1,-87,2018-08-01,11:05
16.65.127.135.77.112,40.111.127.201.217.16,1,0,-81,2018-08-01,11:05
16.65.127.135.77.112,40.111.127.201.217.16,1,1,-89,2018-08-01,11:05
16.65.127.135.77.112,44.208.45.132.63.144,0,0,-65,2018-08-01,11:05
16.65.127.135.77.112,44.208.45.132.63.144,0,1,-78,2018-08-01,11:05
16.65.127.135.77.112,44.208.45.132.63.144,1,0,-71,2018-08-01,11:05
16.65.127.135.77.112,44.208.45.132.63.144,1,1,-67,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.19.80,0,0,-95,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.19.80,0,1,-97,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.20.176,0,0,-60,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.20.176,0,1,-57,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.20.176,1,0,-66,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.12.20.176,1,1,-62,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.198.159.192,0,0,-75,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.198.159.192,0,1,-57,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.212.128,0,0,-73,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.212.128,0,1,-84,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.215.48,0,0,-95,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.215.48,0,1,-95,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.217.16,0,0,-70,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.217.16,0,1,-78,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.217.160,0,0,-87,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.201.217.160,0,1,-87,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.223.85.240,0,0,-90,2018-08-01,11:05
16.65.127.135.113.30,40.111.127.223.85.240,0,1,-89,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.34.96,0,0,-93,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.34.96,0,1,-92,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.34.128,0,0,-74,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.34.128,0,1,-68,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.53.144,0,0,-94,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.53.144,0,1,-92,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.32,0,0,-84,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.32,0,1,-92,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.144,0,0,-84,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.144,0,1,-79,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.208,0,0,-87,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.132.63.208,0,1,-88,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.242.192,0,0,-78,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.242.192,0,1,-75,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.242.192,1,0,-79,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.242.192,1,1,-84,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.255.96,0,0,-88,2018-08-01,11:05
16.65.127.135.113.30,44.208.45.141.255.96,0,1,-91,2018-08-01,11:05
16.65.127.135.113.30,160.224.175.216.51.128,0,0,-95,2018-08-01,11:05
16.65.127.135.113.30,160.224.175.216.51.128,0,1,-93,2018-08-01,11:05
20.31.120.62.207.170,40.111.127.12.19.80,0,0,-92,2018-08-01,11:05
20.31.120.62.207.170,40.111.127.12.19.80,0,1,-89,2018-08-01,11:05
